location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,39.613354,20.34674,276.0,10800,Europe/Athens,GMT+3
1,40.105446,21.176472,1003.0,10800,Europe/Athens,GMT+3

location_id,time,weather_code (wmo code),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
0,2000-05-31,0,21.3,26.9,14.0,22.5,28.9,14.5,2000-05-31T06:13,2000-05-31T20:59,53162.90,47419.00,0.00,0.00,0.00,0.0,10.9,32.0,259,27.54,5.34
0,2000-06-01,3,22.3,27.6,15.1,23.1,27.9,16.3,2000-06-01T06:12,2000-06-01T21:00,53231.54,47549.30,0.00,0.00,0.00,0.0,11.5,33.8,297,26.27,5.32
0,2000-06-02,1,21.1,26.3,14.7,20.4,28.0,12.7,2000-06-02T06:12,2000-06-02T21:00,53297.00,47772.31,0.00,0.00,0.00,0.0,10.1,36.4,27,28.85,5.90
0,2000-06-03,1,20.0,25.3,13.0,19.8,26.8,11.9,2000-06-03T06:12,2000-06-03T21:01,53359.18,47774.64,0.00,0.00,0.00,0.0,15.1,45.4,300,29.12,5.52
0,2000-06-04,1,20.3,26.1,13.4,21.3,28.1,13.8,2000-06-04T06:11,2000-06-04T21:02,53417.96,47776.62,0.00,0.00,0.00,0.0,13.7,41.8,268,28.70,5.36
0,2000-06-05,1,21.8,27.8,14.7,23.2,29.9,15.2,2000-06-05T06:11,2000-06-05T21:02,53473.24,47913.69,0.00,0.00,0.00,0.0,12.5,38.9,287,28.49,5.53
0,2000-06-06,2,23.0,29.2,15.6,24.6,31.7,16.6,2000-06-06T06:11,2000-06-06T21:03,53524.91,47779.68,0.00,0.00,0.00,0.0,10.4,33.8,280,27.00,5.48
0,2000-06-07,0,23.4,29.0,15.9,25.6,31.7,17.4,2000-06-07T06:11,2000-06-07T21:03,53572.91,47918.89,0.00,0.00,0.00,0.0,10.8,33.1,232,28.12,5.61
0,2000-06-08,53,23.9,29.1,17.6,26.4,33.2,19.5,2000-06-08T06:10,2000-06-08T21:04,53617.62,47655.42,0.90,0.90,0.00,4.0,6.7,29.2,33,24.80,5.02
0,2000-06-09,53,24.0,30.1,18.0,26.0,32.2,19.2,2000-06-09T06:10,2000-06-09T21:05,53659.14,47138.52,1.20,1.20,0.00,3.0,9.2,31.3,55,26.16,5.31
0,2000-06-10,61,22.2,27.4,17.9,23.8,29.4,19.4,2000-06-10T06:10,2000-06-10T21:05,53697.43,36892.39,5.30,5.30,0.00,8.0,10.7,33.8,46,21.84,4.40
0,2000-06-11,0,22.6,28.4,15.7,24.2,31.8,15.6,2000-06-11T06:10,2000-06-11T21:06,53732.46,48736.83,0.00,0.00,0.00,0.0,9.7,29.2,63,29.24,5.63
0,2000-06-12,2,23.4,27.8,16.7,24.9,30.7,17.0,2000-06-12T06:10,2000-06-12T21:06,53764.21,48697.04,0.00,0.00,0.00,0.0,10.1,32.8,358,28.25,5.65
0,2000-06-13,3,25.6,31.3,18.6,28.2,35.6,19.6,2000-06-13T06:10,2000-06-13T21:06,53792.66,48716.07,0.00,0.00,0.00,0.0,9.2,26.6,357,28.64,6.04
0,2000-06-14,1,27.1,33.4,18.9,29.9,37.8,20.2,2000-06-14T06:10,2000-06-14T21:07,53817.77,48707.80,0.00,0.00,0.00,0.0,8.3,27.4,354,28.30,6.05
0,2000-06-15,51,27.3,33.0,20.0,29.8,36.7,21.6,2000-06-15T06:10,2000-06-15T21:07,53839.52,49004.95,0.40,0.40,0.00,1.0,10.0,34.9,333,28.52,6.19
0,2000-06-16,53,25.9,31.3,19.8,28.1,33.9,22.1,2000-06-16T06:10,2000-06-16T21:08,53857.88,45667.41,0.60,0.60,0.00,2.0,10.0,24.5,26,21.97,4.84
0,2000-06-17,61,22.8,27.1,18.4,23.9,30.8,18.7,2000-06-17T06:10,2000-06-17T21:08,53872.86,47118.71,8.40,8.40,0.00,13.0,12.5,38.9,29,23.68,4.86
0,2000-06-18,1,20.9,25.1,16.5,19.0,25.6,12.6,2000-06-18T06:10,2000-06-18T21:08,53884.40,49145.21,0.00,0.00,0.00,0.0,14.1,40.3,48,28.76,6.16
0,2000-06-19,1,20.2,25.9,13.0,19.7,26.5,11.8,2000-06-19T06:10,2000-06-19T21:09,53892.52,49118.74,0.00,0.00,0.00,0.0,14.1,37.8,320,29.42,5.68
0,2000-06-20,2,20.2,24.7,14.0,20.6,26.1,14.0,2000-06-20T06:11,2000-06-20T21:09,53897.18,48484.02,0.00,0.00,0.00,0.0,13.2,37.8,254,26.85,5.04
0,2000-06-21,1,21.2,25.9,15.2,22.5,28.1,16.3,2000-06-21T06:11,2000-06-21T21:09,53898.37,48842.26,0.00,0.00,0.00,0.0,12.1,33.8,264,26.05,4.97
0,2000-06-22,3,22.8,28.8,14.8,24.9,31.7,16.0,2000-06-22T06:11,2000-06-22T21:09,53896.08,48456.09,0.00,0.00,0.00,0.0,8.9,28.4,271,28.43,5.60
0,2000-06-23,51,24.4,29.7,17.4,27.1,33.2,19.4,2000-06-23T06:11,2000-06-23T21:09,53890.29,48457.25,0.20,0.20,0.00,1.0,7.0,24.5,265,26.62,5.41
0,2000-06-24,0,25.0,30.4,18.3,27.2,32.5,20.7,2000-06-24T06:12,2000-06-24T21:10,53881.02,49219.02,0.00,0.00,0.00,0.0,9.7,29.2,262,27.60,5.79
0,2000-06-25,0,23.4,28.4,16.9,25.2,30.9,18.1,2000-06-25T06:12,2000-06-25T21:10,53868.23,49004.27,0.00,0.00,0.00,0.0,11.6,36.4,193,29.44,5.85
0,2000-06-26,3,22.8,27.6,17.4,25.1,30.3,19.6,2000-06-26T06:12,2000-06-26T21:10,53851.93,47701.36,0.00,0.00,0.00,0.0,14.8,42.1,277,28.14,5.49
0,2000-06-27,2,23.4,28.9,17.8,24.1,29.9,19.2,2000-06-27T06:13,2000-06-27T21:10,53832.07,49062.65,0.00,0.00,0.00,0.0,13.8,38.5,311,27.42,5.84
0,2000-06-28,0,23.0,28.5,15.7,22.2,28.8,14.3,2000-06-28T06:13,2000-06-28T21:10,53808.46,49410.99,0.00,0.00,0.00,0.0,12.7,35.3,335,29.97,6.37
0,2000-06-29,0,22.7,27.8,15.9,23.3,29.0,16.5,2000-06-29T06:13,2000-06-29T21:10,53781.10,49006.93,0.00,0.00,0.00,0.0,10.3,32.0,213,29.45,5.87
0,2000-06-30,51,22.2,26.7,16.6,23.9,29.3,18.0,2000-06-30T06:14,2000-06-30T21:10,53750.05,48923.35,0.10,0.10,0.00,1.0,11.0,33.1,268,26.93,5.16
0,2000-07-01,1,23.2,27.9,16.8,25.3,30.3,18.5,2000-07-01T06:14,2000-07-01T21:10,53715.41,48923.86,0.00,0.00,0.00,0.0,10.5,32.0,255,26.92,5.31
0,2000-07-02,0,24.5,29.9,17.9,26.5,32.3,19.9,2000-07-02T06:15,2000-07-02T21:09,53677.24,49052.61,0.00,0.00,0.00,0.0,12.3,34.9,279,27.37,5.70
0,2000-07-03,0,26.5,33.7,17.3,28.0,35.7,18.1,2000-07-03T06:15,2000-07-03T21:09,53635.62,49198.93,0.00,0.00,0.00,0.0,9.5,29.5,299,28.69,6.24
0,2000-07-04,0,28.8,35.8,19.7,30.8,38.5,20.9,2000-07-04T06:16,2000-07-04T21:09,53590.66,49220.49,0.00,0.00,0.00,0.0,9.3,28.1,305,28.94,6.55
0,2000-07-05,0,30.1,37.9,20.2,31.1,39.0,21.2,2000-07-05T06:17,2000-07-05T21:09,53542.39,49211.43,0.00,0.00,0.00,0.0,10.2,33.1,318,29.84,7.21
0,2000-07-06,0,29.7,36.0,21.0,29.8,37.0,20.8,2000-07-06T06:17,2000-07-06T21:09,53490.94,49200.48,0.00,0.00,0.00,0.0,12.2,38.2,306,29.74,7.40
0,2000-07-07,0,29.3,36.5,20.4,29.5,39.0,19.1,2000-07-07T06:18,2000-07-07T21:08,53436.37,49028.14,0.00,0.00,0.00,0.0,10.4,33.5,351,28.98,7.26
0,2000-07-08,0,28.8,34.8,20.2,30.3,37.4,21.3,2000-07-08T06:18,2000-07-08T21:08,53378.77,49135.88,0.00,0.00,0.00,0.0,10.1,32.0,241,28.83,6.55
0,2000-07-09,3,26.0,30.2,21.2,27.4,33.4,22.4,2000-07-09T06:19,2000-07-09T21:08,53318.22,49013.91,0.00,0.00,0.00,0.0,13.0,38.9,217,28.42,6.32
0,2000-07-10,0,23.0,27.6,17.5,23.2,27.9,17.7,2000-07-10T06:20,2000-07-10T21:07,53254.80,48714.14,0.00,0.00,0.00,0.0,16.3,46.1,291,29.13,6.07
0,2000-07-11,0,23.6,29.4,16.1,25.1,31.1,17.5,2000-07-11T06:20,2000-07-11T21:07,53188.61,48996.95,0.00,0.00,0.00,0.0,8.2,27.0,240,28.59,5.71
0,2000-07-12,0,25.3,31.7,18.7,26.0,32.4,19.4,2000-07-12T06:21,2000-07-12T21:06,53119.72,48699.32,0.00,0.00,0.00,0.0,12.7,38.9,166,28.38,6.19
0,2000-07-13,53,21.6,24.3,18.9,21.5,24.6,19.1,2000-07-13T06:22,2000-07-13T21:06,53048.21,48547.94,0.90,0.90,0.00,2.0,21.1,58.3,288,28.50,5.61
0,2000-07-14,0,20.3,25.3,14.7,19.8,25.2,14.4,2000-07-14T06:23,2000-07-14T21:05,52974.18,48398.07,0.00,0.00,0.00,0.0,17.3,49.7,295,28.72,5.65
0,2000-07-15,63,19.0,22.4,15.3,19.8,23.4,15.9,2000-07-15T06:23,2000-07-15T21:05,52897.70,44678.34,24.40,24.40,0.00,12.0,14.6,45.7,210,19.56,3.38
0,2000-07-16,53,19.9,23.3,17.3,21.9,26.5,19.2,2000-07-16T06:24,2000-07-16T21:04,52818.86,43945.65,4.30,4.30,0.00,16.0,10.5,38.5,213,22.77,3.97
0,2000-07-17,3,20.2,24.1,16.1,21.5,25.3,17.1,2000-07-17T06:25,2000-07-17T21:04,52737.65,48235.66,0.00,0.00,0.00,0.0,14.5,41.0,296,26.04,4.69
0,2000-07-18,0,20.6,26.0,13.5,21.0,27.1,13.6,2000-07-18T06:26,2000-07-18T21:03,52653.38,48364.31,0.00,0.00,0.00,0.0,10.9,37.1,293,28.39,5.42
0,2000-07-19,0,21.6,27.1,14.7,22.1,27.9,15.2,2000-07-19T06:26,2000-07-19T21:02,52565.95,48083.62,0.00,0.00,0.00,0.0,14.2,40.0,293,28.35,5.58
0,2000-07-20,2,21.8,26.9,14.9,22.3,28.5,14.7,2000-07-20T06:27,2000-07-20T21:02,52475.50,47808.57,0.00,0.00,0.00,0.0,12.3,34.2,321,24.98,5.02
0,2000-07-21,53,21.3,25.2,16.1,22.7,27.4,17.1,2000-07-21T06:28,2000-07-21T21:01,52382.18,47275.94,1.20,1.20,0.00,3.0,8.6,29.5,121,23.89,4.46
0,2000-07-22,1,20.8,25.1,15.6,21.9,27.2,15.9,2000-07-22T06:29,2000-07-22T21:00,52286.11,47537.51,0.00,0.00,0.00,0.0,11.5,27.0,333,24.31,4.60
0,2000-07-23,3,22.6,27.0,16.7,24.5,29.4,18.4,2000-07-23T06:30,2000-07-23T20:59,52187.45,47791.19,0.00,0.00,0.00,0.0,11.3,34.2,279,26.87,5.18
0,2000-07-24,3,23.5,29.3,16.4,26.3,33.1,18.0,2000-07-24T06:31,2000-07-24T20:59,52086.30,47657.98,0.00,0.00,0.00,0.0,9.1,27.0,289,27.45,5.42
0,2000-07-25,3,25.8,31.7,18.5,29.1,36.0,20.9,2000-07-25T06:31,2000-07-25T20:58,51982.83,47639.08,0.00,0.00,0.00,0.0,7.3,23.8,304,27.36,5.72
0,2000-07-26,0,27.1,34.4,18.7,29.6,37.2,20.6,2000-07-26T06:32,2000-07-26T20:57,51877.14,47583.79,0.00,0.00,0.00,0.0,8.0,25.6,317,27.45,6.06
0,2000-07-27,0,27.1,33.4,19.5,29.2,35.8,21.0,2000-07-27T06:33,2000-07-27T20:56,51769.37,47527.21,0.00,0.00,0.00,0.0,8.5,25.9,303,28.04,6.08
0,2000-07-28,0,27.7,35.2,18.6,30.3,38.8,19.8,2000-07-28T06:34,2000-07-28T20:55,51659.64,47352.34,0.00,0.00,0.00,0.0,6.5,22.7,353,27.55,6.03
0,2000-07-29,3,27.0,32.5,20.8,30.0,35.9,23.9,2000-07-29T06:35,2000-07-29T20:54,51548.09,47181.30,0.00,0.00,0.00,0.0,9.4,28.8,267,27.40,5.92
0,2000-07-30,0,25.8,31.8,18.2,26.8,33.7,19.5,2000-07-30T06:36,2000-07-30T20:53,51434.83,47014.43,0.00,0.00,0.00,0.0,12.2,36.4,299,27.28,6.08
0,2000-07-31,2,24.9,29.9,19.2,25.2,31.0,19.2,2000-07-31T06:37,2000-07-31T20:52,51319.97,46852.09,0.00,0.00,0.00,0.0,11.3,33.5,319,23.97,5.44
0,2000-08-01,2,24.3,29.5,18.3,24.2,30.2,17.6,2000-08-01T06:38,2000-08-01T20:51,51203.65,46800.66,0.00,0.00,0.00,0.0,15.9,45.4,331,27.31,6.04
0,2000-08-02,0,24.0,29.5,17.1,24.5,30.8,17.1,2000-08-02T06:39,2000-08-02T20:50,51085.98,46645.45,0.00,0.00,0.00,0.0,10.4,33.5,282,27.11,5.65
0,2000-08-03,1,23.8,29.0,17.5,25.0,31.2,18.9,2000-08-03T06:40,2000-08-03T20:49,50967.06,46495.81,0.00,0.00,0.00,0.0,10.6,34.9,274,25.50,5.24
0,2000-08-04,0,24.3,30.1,17.5,25.9,32.8,18.7,2000-08-04T06:40,2000-08-04T20:48,50847.02,46448.44,0.00,0.00,0.00,0.0,9.8,31.7,311,27.29,5.63
0,2000-08-05,0,24.7,30.6,17.5,26.3,33.0,18.6,2000-08-05T06:41,2000-08-05T20:47,50725.95,46307.72,0.00,0.00,0.00,0.0,10.8,37.8,312,27.39,5.71
0,2000-08-06,0,25.2,31.5,17.8,27.0,33.3,19.1,2000-08-06T06:42,2000-08-06T20:46,50603.88,46262.75,0.00,0.00,0.00,0.0,10.2,32.8,300,26.34,5.59
0,2000-08-07,0,25.0,30.3,18.6,27.1,33.2,20.5,2000-08-07T06:43,2000-08-07T20:44,50479.85,46131.91,0.00,0.00,0.00,0.0,11.4,34.6,269,25.77,5.41
0,2000-08-08,0,23.6,29.1,17.1,25.0,30.3,18.5,2000-08-08T06:44,2000-08-08T20:43,50353.72,46079.82,0.00,0.00,0.00,0.0,14.9,38.5,286,26.59,5.47
0,2000-08-09,0,24.5,29.8,17.8,26.7,32.5,19.7,2000-08-09T06:45,2000-08-09T20:42,50225.64,46028.21,0.00,0.00,0.00,0.0,7.4,27.7,247,23.14,4.80
0,2000-08-10,53,24.6,29.5,20.5,27.3,33.1,23.0,2000-08-10T06:46,2000-08-10T20:41,50095.72,45422.86,2.20,2.20,0.00,5.0,8.8,24.1,48,20.76,4.28
0,2000-08-11,61,23.0,27.7,17.9,25.1,31.6,18.5,2000-08-11T06:47,2000-08-11T20:40,49964.11,40912.96,5.20,5.20,0.00,6.0,11.7,26.3,18,20.48,4.18
0,2000-08-12,2,24.2,30.2,17.4,26.6,32.9,18.9,2000-08-12T06:48,2000-08-12T20:38,49830.94,45871.87,0.00,0.00,0.00,0.0,9.8,32.4,304,23.19,4.80
0,2000-08-13,1,24.8,29.7,18.2,27.7,33.4,19.8,2000-08-13T06:49,2000-08-13T20:37,49696.31,45541.26,0.00,0.00,0.00,0.0,8.5,26.6,301,22.91,4.74
0,2000-08-14,1,25.3,30.7,18.9,28.4,34.2,21.1,2000-08-14T06:50,2000-08-14T20:36,49560.37,45677.65,0.00,0.00,0.00,0.0,8.6,28.4,312,23.47,4.86
0,2000-08-15,1,25.9,31.4,19.2,28.3,34.2,21.2,2000-08-15T06:51,2000-08-15T20:34,49423.22,45713.83,0.00,0.00,0.00,0.0,8.1,20.2,9,23.19,4.96
0,2000-08-16,1,26.2,32.1,19.3,27.5,33.6,20.4,2000-08-16T06:52,2000-08-16T20:33,49284.99,45660.89,0.00,0.00,0.00,0.0,8.8,29.2,48,24.21,5.22
0,2000-08-17,51,25.8,31.9,18.7,27.4,33.7,19.5,2000-08-17T06:53,2000-08-17T20:32,49145.79,45607.86,0.50,0.50,0.00,2.0,12.0,33.5,352,22.73,4.92
0,2000-08-18,2,25.9,31.5,19.3,28.2,34.1,20.8,2000-08-18T06:54,2000-08-18T20:30,49005.73,45554.76,0.00,0.00,0.00,0.0,8.4,25.9,333,22.06,4.70
0,2000-08-19,1,26.2,32.0,19.7,29.3,34.8,22.0,2000-08-19T06:54,2000-08-19T20:29,48864.93,45501.62,0.00,0.00,0.00,0.0,8.8,25.2,315,22.40,4.77
0,2000-08-20,1,26.4,32.1,20.0,28.9,34.5,22.0,2000-08-20T06:55,2000-08-20T20:27,48723.50,45448.45,0.00,0.00,0.00,0.0,11.6,37.1,327,23.89,5.12
0,2000-08-21,0,27.0,33.7,19.8,29.2,35.8,21.2,2000-08-21T06:56,2000-08-21T20:26,48581.53,45348.68,0.00,0.00,0.00,0.0,9.3,31.7,329,24.88,5.44
0,2000-08-22,0,27.5,34.3,20.1,29.5,36.4,21.2,2000-08-22T06:57,2000-08-22T20:24,48439.14,45212.23,0.00,0.00,0.00,0.0,9.3,32.0,340,24.58,5.48
0,2000-08-23,0,27.6,34.5,20.1,30.0,36.9,21.6,2000-08-23T06:58,2000-08-23T20:23,48296.42,45075.30,0.00,0.00,0.00,0.0,9.8,31.7,315,24.41,5.39
0,2000-08-24,1,28.1,35.0,19.8,29.8,37.5,21.2,2000-08-24T06:59,2000-08-24T20:22,48153.47,44522.68,0.00,0.00,0.00,0.0,9.7,34.2,321,23.28,5.54
0,2000-08-25,2,27.3,33.4,19.5,27.7,34.4,19.3,2000-08-25T07:00,2000-08-25T20:20,48010.41,44800.36,0.00,0.00,0.00,0.0,12.0,33.5,350,23.94,5.78
0,2000-08-26,0,25.6,31.5,18.9,25.4,31.9,19.8,2000-08-26T07:01,2000-08-26T20:19,47867.21,44451.75,0.00,0.00,0.00,0.0,15.6,45.7,297,24.11,5.98
0,2000-08-27,0,23.5,29.6,15.8,22.8,29.1,15.0,2000-08-27T07:02,2000-08-27T20:17,47722.91,44473.07,0.00,0.00,0.00,0.0,12.7,39.2,297,24.18,5.33
0,2000-08-28,2,23.3,28.5,17.0,24.5,30.1,17.2,2000-08-28T07:03,2000-08-28T20:16,47577.31,44117.10,0.00,0.00,0.00,0.0,12.6,38.5,151,23.25,4.81
0,2000-08-29,51,24.0,29.2,18.9,26.2,31.0,21.6,2000-08-29T07:04,2000-08-29T20:14,47430.54,39977.38,0.10,0.10,0.00,1.0,13.7,40.3,292,21.89,4.62
0,2000-08-30,51,22.8,27.4,16.8,24.3,28.7,18.0,2000-08-30T07:05,2000-08-30T20:13,47282.70,43306.15,0.10,0.10,0.00,1.0,9.4,28.1,290,20.47,4.17
0,2000-08-31,0,22.6,27.7,16.7,24.6,29.7,18.0,2000-08-31T07:06,2000-08-31T20:11,47133.91,43323.68,0.00,0.00,0.00,0.0,9.2,32.4,218,23.12,4.53
0,2000-09-01,61,21.7,26.3,17.9,23.5,28.1,18.8,2000-09-01T07:07,2000-09-01T20:09,46984.27,40859.93,7.80,7.80,0.00,8.0,18.4,51.5,147,19.30,3.67
0,2000-09-02,53,22.7,27.4,18.4,24.7,28.9,20.4,2000-09-02T07:07,2000-09-02T20:08,46833.87,40204.11,1.70,1.70,0.00,4.0,14.4,40.7,302,21.86,4.34
0,2000-09-03,0,22.1,27.2,16.2,24.1,29.4,17.6,2000-09-03T07:08,2000-09-03T20:06,46682.82,42679.88,0.00,0.00,0.00,0.0,7.9,28.4,262,22.46,4.28
0,2000-09-04,51,21.8,25.9,17.6,23.6,28.0,19.3,2000-09-04T07:09,2000-09-04T20:05,46531.23,42258.10,1.00,1.00,0.00,4.0,10.9,33.1,225,19.34,3.73
0,2000-09-05,53,20.0,23.3,17.1,21.3,25.0,18.4,2000-09-05T07:10,2000-09-05T20:03,46379.19,39813.68,2.60,2.60,0.00,9.0,13.5,46.8,282,18.15,3.32
0,2000-09-06,2,18.1,21.6,15.2,16.8,20.1,14.5,2000-09-06T07:11,2000-09-06T20:01,46226.79,41637.21,0.00,0.00,0.00,0.0,16.5,45.4,306,22.32,4.28
0,2000-09-07,3,17.1,22.1,11.4,15.7,20.8,10.1,2000-09-07T07:12,2000-09-07T20:00,46074.14,40044.21,0.00,0.00,0.00,0.0,11.2,30.6,312,22.28,4.15
0,2000-09-08,51,19.1,24.4,14.5,18.4,23.2,13.9,2000-09-08T07:13,2000-09-08T19:58,45921.32,34462.45,0.90,0.90,0.00,4.0,13.5,40.7,97,17.57,3.71
0,2000-09-09,53,19.4,24.4,15.7,18.2,22.4,14.6,2000-09-09T07:14,2000-09-09T19:57,45768.44,3567.22,1.40,1.40,0.00,5.0,18.3,49.3,71,9.43,2.96
0,2000-09-10,53,19.6,24.9,15.0,19.2,24.8,13.2,2000-09-10T07:15,2000-09-10T19:55,45615.58,35467.80,0.80,0.80,0.00,3.0,13.1,36.7,59,14.80,3.30
0,2000-09-11,53,19.3,21.8,17.2,20.4,22.8,17.7,2000-09-11T07:16,2000-09-11T19:53,45462.83,25811.36,5.10,5.10,0.00,16.0,10.0,30.2,79,10.46,2.04
0,2000-09-12,51,20.5,25.0,14.7,22.0,26.2,15.7,2000-09-12T07:17,2000-09-12T19:52,45310.30,39236.45,0.10,0.10,0.00,1.0,9.8,31.3,300,17.06,3.27
0,2000-09-13,2,21.1,25.3,15.9,22.9,27.2,16.9,2000-09-13T07:18,2000-09-13T19:50,45158.05,39623.06,0.00,0.00,0.00,0.0,5.8,20.9,322,18.08,3.42
0,2000-09-14,51,21.2,24.9,16.6,23.2,27.2,18.1,2000-09-14T07:19,2000-09-14T19:49,45006.19,39600.00,0.20,0.20,0.00,1.0,7.3,25.9,295,18.91,3.52
0,2000-09-15,3,21.2,26.5,15.2,22.9,28.0,16.4,2000-09-15T07:19,2000-09-15T19:47,44854.70,39652.03,0.00,0.00,0.00,0.0,8.1,24.5,289,19.30,3.69
0,2000-09-16,3,21.0,26.1,15.3,22.9,28.2,16.0,2000-09-16T07:20,2000-09-16T19:45,44702.58,39664.12,0.00,0.00,0.00,0.0,7.3,22.3,261,18.71,3.55
0,2000-09-17,3,20.4,25.1,15.6,22.1,26.6,16.6,2000-09-17T07:21,2000-09-17T19:44,44549.64,39001.26,0.00,0.00,0.00,0.0,9.4,29.5,162,19.50,3.61
0,2000-09-18,1,20.7,26.0,15.4,22.2,28.2,15.9,2000-09-18T07:22,2000-09-18T19:42,44395.96,38930.94,0.00,0.00,0.00,0.0,8.9,29.5,132,19.26,3.65
0,2000-09-19,2,21.8,26.3,18.2,23.8,28.5,19.7,2000-09-19T07:23,2000-09-19T19:40,44241.67,39600.00,0.00,0.00,0.00,0.0,9.3,29.9,141,18.95,3.60
0,2000-09-20,0,22.0,28.7,15.2,23.4,30.1,15.8,2000-09-20T07:24,2000-09-20T19:39,44086.84,39600.00,0.00,0.00,0.00,0.0,7.8,21.2,351,19.62,3.87
0,2000-09-21,1,22.3,29.4,15.9,22.9,29.4,16.0,2000-09-21T07:25,2000-09-21T19:37,43931.58,39600.00,0.00,0.00,0.00,0.0,7.2,24.5,21,19.36,3.91
0,2000-09-22,51,20.4,23.5,16.8,21.4,24.7,17.3,2000-09-22T07:26,2000-09-22T19:35,43775.98,39600.00,0.80,0.80,0.00,3.0,11.5,34.6,242,16.44,3.07
0,2000-09-23,51,19.6,25.3,13.2,20.0,25.3,13.4,2000-09-23T07:27,2000-09-23T19:34,43620.16,39600.00,0.20,0.20,0.00,1.0,11.2,30.6,305,18.12,3.50
0,2000-09-24,51,19.2,22.6,15.1,19.7,23.0,15.4,2000-09-24T07:28,2000-09-24T19:32,43464.17,39600.00,1.40,1.40,0.00,4.0,7.1,24.5,182,15.03,2.81
0,2000-09-25,51,18.8,22.4,14.8,19.4,22.8,15.5,2000-09-25T07:29,2000-09-25T19:30,43308.14,39193.24,0.60,0.60,0.00,2.0,9.6,28.1,284,15.16,2.80
0,2000-09-26,53,18.2,22.2,14.1,18.8,23.4,14.1,2000-09-26T07:30,2000-09-26T19:29,43152.16,39600.00,1.50,1.50,0.00,5.0,6.6,20.9,75,14.93,2.67
0,2000-09-27,2,17.1,22.2,10.8,16.7,22.0,9.6,2000-09-27T07:31,2000-09-27T19:27,42996.32,39600.00,0.00,0.00,0.00,0.0,8.4,27.0,52,18.46,3.20
0,2000-09-28,0,17.1,22.0,11.8,16.8,21.8,11.2,2000-09-28T07:32,2000-09-28T19:26,42840.71,39577.47,0.00,0.00,0.00,0.0,11.8,34.6,320,18.76,3.28
0,2000-09-29,3,16.9,21.7,11.5,16.9,21.8,11.0,2000-09-29T07:33,2000-09-29T19:24,42685.44,39478.62,0.00,0.00,0.00,0.0,8.7,28.8,133,17.69,3.08
0,2000-09-30,3,17.4,22.9,11.8,16.8,22.1,10.9,2000-09-30T07:34,2000-09-30T19:22,42530.60,38551.11,0.00,0.00,0.00,0.0,10.3,32.0,107,15.74,3.04
0,2000-10-01,51,20.2,27.7,14.1,19.6,26.5,12.6,2000-10-01T07:35,2000-10-01T19:21,42376.28,32340.58,0.80,0.80,0.00,3.0,13.3,40.3,92,16.28,3.69
0,2000-10-02,51,20.7,26.8,16.8,20.5,25.2,16.7,2000-10-02T07:36,2000-10-02T19:19,42222.58,28800.00,0.20,0.20,0.00,1.0,13.7,39.2,99,13.68,3.15
0,2000-10-03,55,19.0,21.1,17.0,19.3,22.5,16.1,2000-10-03T07:37,2000-10-03T19:18,42069.61,2166.36,3.00,3.00,0.00,8.0,12.8,46.1,68,5.64,1.57
0,2000-10-04,51,18.2,23.2,14.5,18.1,21.8,14.5,2000-10-04T07:37,2000-10-04T19:16,41917.46,29326.27,0.20,0.20,0.00,2.0,12.0,36.7,78,13.34,2.62
0,2000-10-05,51,17.6,21.8,14.8,17.5,21.2,14.1,2000-10-05T07:38,2000-10-05T19:14,41766.11,33253.78,0.70,0.70,0.00,5.0,11.8,42.1,76,10.23,2.06
0,2000-10-06,55,17.1,20.8,12.8,17.9,22.0,12.5,2000-10-06T07:39,2000-10-06T19:13,41614.50,32027.02,3.00,3.00,0.00,7.0,6.9,26.6,43,10.70,1.91
0,2000-10-07,55,16.1,18.6,14.3,17.2,19.4,15.1,2000-10-07T07:40,2000-10-07T19:11,41462.40,20025.68,3.90,3.90,0.00,10.0,7.6,28.4,123,9.27,1.53
0,2000-10-08,53,16.0,19.0,14.4,16.4,20.0,14.7,2000-10-08T07:41,2000-10-08T19:10,41309.93,33070.97,3.60,3.60,0.00,12.0,9.3,27.7,143,12.34,1.95
0,2000-10-09,55,15.9,19.6,12.5,15.5,18.8,11.6,2000-10-09T07:42,2000-10-09T19:08,41157.19,27228.33,5.70,5.70,0.00,13.0,11.4,30.2,26,10.33,1.81
0,2000-10-10,51,16.1,19.3,13.1,16.7,20.1,13.1,2000-10-10T07:43,2000-10-10T19:07,41004.30,35853.55,1.00,1.00,0.00,5.0,7.3,31.3,244,13.11,2.14
0,2000-10-11,61,15.9,18.6,13.7,16.3,19.2,13.6,2000-10-11T07:44,2000-10-11T19:05,40851.36,15177.76,4.40,4.40,0.00,11.0,9.1,32.8,99,7.62,1.36
0,2000-10-12,61,18.3,22.7,15.5,18.9,23.4,16.0,2000-10-12T07:45,2000-10-12T19:04,40698.48,34966.29,6.10,6.10,0.00,10.0,9.3,30.2,84,13.83,2.41
